"pageid","pagename","langid","nsid"
"3489152","PK-yritys","68","1269"
"3487887","Odense","68","1269"
"3489145","PHP","68","1269"
"6524490","Oder","68","1269"
"3487888","Odessa","68","1269"
"3487892","Odin","68","1269"
"3487894","Odotusarvo","68","1269"
"6524496","Odovakar","68","1269"
"3487895","Odysseia","68","1269"
"3487896","Odysseus","68","1269"
"3487909","Offsetpaino","68","1269"
"3487915","Ogg","68","1269"
"3487927","Ohestalyönti","68","1269"
"3487930","Ohio","68","1269"
"6525035","PH-indikaattori","68","1269"
"3489143","PGP","68","1269"
"3487937","Ohjaamo","68","1269"
"8880189","Ohjelma","68","1269"
"3487957","Ohjelmisto","68","1269"
"3487962","Ohjelmointi","68","1269"
"3479599","Ohjelmointi","68","1283"
"3487965","Ohjelmointikieli","68","1269"
"3487966","Ohjelmointirajapinta","68","1269"
"3487967","Ohjelmointivirhe","68","1269"
"3487972","Ohmi","68","1269"
"3487977","Ohra","68","1269"
"7964389","Ohrid","68","1269"
"3487986","Ohutsuoli","68","1269"
"3487988","Oidipus","68","1269"
"3487989","Oidipuskompleksi","68","1269"
"3487992","Oikeinkirjoitus","68","1269"
"3488000","Oikeus","68","1269"
"3488003","Oikeusasiamies","68","1269"
"3488006","Oikeusjuttu","68","1269"
"10570678","Oikeuslaitos","68","1283"
"3488008","Oikeuslaitos","68","1269"
"3488010","Oikeussubjekti","68","1269"
"3488022","Oire","68","1269"
"3489141","PETN","68","1269"
"3488036","Oka","68","1269"
"3488039","Okapi","68","1269"
"6524553","Okariina","68","1269"
"6524555","Okeanos","68","1269"
"3489121","PCI","68","1269"
"3488044","Okinawa","68","1269"
"3479606","Okkultismi","68","1283"
"3488051","Okkultismi","68","1269"
"3488053","Oklahoma","68","1269"
"12503976","Oklokratia","68","1269"
"3488057","Oksaalihappo","68","1269"
"3488061","Oksentaminen","68","1269"
"3488067","Oksitaani","68","1269"
"3488068","Oksitosiini","68","1269"
"3488071","Oksymoron","68","1269"
"6524562","Oktaalijärjestelmä","68","1269"
"3488073","Oktaaniluku","68","1269"
"3488074","Oktaavi","68","1269"
"3488081","Oktoberfest","68","1269"
"3489115","PAL","68","1269"
"3488119","Oldenburg","68","1269"
"3488127","Oleanteri","68","1269"
"3488133","Olemassaolo","68","1269"
"6524597","Olemus","68","1269"
"3488148","Oligarkia","68","1269"
"6524610","Oligopoli","68","1269"
"3488150","Oliiviöljy","68","1269"
"3488154","Olio-ohjelmointi","68","1269"
"3488188","Oliviini","68","1269"
"3488192","Olkapää","68","1269"
"6524621","Olki","68","1269"
"3488233","Olmi","68","1269"
"3488238","Olomuoto","68","1269"
"6521349","Olut","68","1283"
"3488241","Olut","68","1269"
"6524654","Oluttupavallankaappaus","68","1269"
"12051124","Olympialaiset","68","1285"
"3488249","Olympialaiset","68","1269"
"7964466","Omaelämäkerta","68","1269"
"3488262","Omaha","68","1269"
"8880394","P/E-luku","68","1269"
"3488269","Oman","68","1269"
"3488277","Omatunto","68","1269"
"3488282","Omega-3-rasvahapot","68","1269"
"3488285","Omertà","68","1269"
"6524672","Ominaispaino","68","1269"
"6524677","Ompelu","68","1269"
"3488295","Ompelukone","68","1269"
"3488296","Omsk","68","1269"
"3488335","Onnellisuus","68","1269"
"3488346","Onnettomuus","68","1269"
"3488364","Ontario","68","1269"
"3445294","1799","68","1269"
"3488367","Ontologia","68","1269"
"10570681","Ontologia","68","1283"
"7962232","Onttosarviset","68","1283"
"3488370","Onttosarviset","68","1269"
"3488377","Oomega","68","1269"
"3488382","Oopiumi","68","1269"
"3488384","Oopiumiunikko","68","1269"
"7962233","Ooppera","68","1283"
"3488385","Ooppera","68","1269"
"3488392","Opaali","68","1269"
"8878675","Opel","68","1283"
"3488932","P","68","1269"
"3488395","Opel","68","1269"
"3488409","OpenBSD","68","1269"
"3488412","OpenGL","68","1269"
"8880161","Oświęcim","68","1269"
"6524721","OpenID","68","1269"
"3488926","Oz","68","1269"
"6524725","OpenVMS","68","1269"
"9565559","Oxfordshire","68","1269"
"3488418","Opera","68","1269"
"3488450","Operaatiovahvistin","68","1269"
"3488460","Opettaja","68","1269"
"3488471","Opiskelija","68","1269"
"3488492","Opportunismi","68","1269"
"8878676","Optiikka","68","1283"
"3488498","Optiikka","68","1269"
"3488500","Optimismi","68","1269"
"3488506","Optio","68","1269"
"3488514","Oradour-sur-Glane","68","1269"
"6524776","Oran","68","1269"
"3488523","Orangit","68","1269"
"3488527","Oranssi","68","1269"
"6524784","Ordovikikausi","68","1269"
"3488546","Oregon","68","1269"
"3488920","Oxford","68","1269"
"3488912","Ovulaatio","68","1269"
"3488549","Orfeus","68","1269"
"3488555","Organisaatio","68","1269"
"3488560","Orgasmi","68","1269"
"3488567","Origami","68","1269"
"3488910","Ovidius","68","1269"
"6524801","Orinoco","68","1269"
"3488591","Orjuus","68","1269"
"3488592","Orkesteri","68","1269"
"6524807","Orkneysaaret","68","1269"
"3488898","Ouzo","68","1269"
"3488595","Orlando","68","1269"
"3488600","Ornitologia","68","1269"
"3479624","Ornitologia","68","1283"
"3488867","OutKast","68","1269"
"6524820","Ortodontia","68","1269"
"3488628","Osaka","68","1269"
"3488630","Osake","68","1269"
"10109845","Oscar-palkinto","68","1283"
"3488642","Oscar-palkinto","68","1269"
"7962243","Oseania","68","1283"
"3488652","Oseania","68","1269"
"7962243","Oseania","68","1283"
"3488652","Oseania","68","1269"
"3488653","Oselotti","68","1269"
"3488656","Osiris","68","1269"
"6521355","Oulu","68","1283"
"3488812","Oulu","68","1269"
"6524840","Osittaisderivaatta","68","1269"
"3488675","Oskilloskooppi","68","1269"
"6524916","Ouagadougou","68","1269"
"3488678","Oslo","68","1269"
"3488682","Osmium","68","1269"
"3488693","Osmoosi","68","1269"
"3488695","Osoite","68","1269"
"3488698","Osoitteenmuunnos","68","1269"
"3488722","Osteoporoosi","68","1269"
"3488729","Ostovoimapariteetti","68","1269"
"3488746","Otaku","68","1269"
"3488755","Othello","68","1269"
"3488770","Ottawa","68","1269"
"3488757","Otho","68","1269"
"15784728","Otho","68","1270"
"3488763","Otsalohko","68","1269"
"6524893","Otsoni","68","1269"
"3488766","Otsonikato","68","1269"
"3488767","Otsonikerros","68","1269"
"3515079","Z","68","1269"
"3445308","1800","68","1269"
"3445309","1800-luku","68","1269"
"3478455","1800-luku","68","1283"
"3445310","1801","68","1269"
"15245691","Yöperhonen","68","1269"
"3480658","Yö","68","1283"
"3514424","Yö","68","1269"
"7970770","Yunnan","68","1269"
"3445314","1806","68","1269"
"3515066","Yukon","68","1269"
"3445316","1808","68","1269"
"3515057","Yu-Gi-Oh","68","1269"
"6521879","Yu-Gi-Oh","68","1283"
"3515056","Yttrium","68","1269"
"3445317","1809","68","1269"
"3445319","1810","68","1269"
"6535138","Ytterbium","68","1269"
"3515050","Ystävänpäivä","68","1269"
"12503895","Ystävänpäivä","68","1270"
"3515054","Ystävyyskaupunki","68","1269"
"3515053","Ystävyys","68","1269"
"3515046","Yskä","68","1269"
"3515043","Yrtti","68","1269"
"3514999","Yritys","68","1269"
"11463328","Yritys","68","1280"
"11211013","Yritys","68","1279"
"3514998","Yrittäjä","68","1269"
"3445321","1811","68","1269"
"3445322","1812","68","1269"
"3471802","YouTube","68","1270"
"3514974","YouTube","68","1269"
"3445323","1813","68","1269"
"6521876","YouTube","68","1283"
"3445324","1814","68","1269"
"3514962","Yoshi","68","1269"
"3514960","Yorkshirenterrieri","68","1269"
"3514959","Yorkshire","68","1269"
"3445325","1815","68","1269"
"3514957","York","68","1269"
"3514929","Ympärileikkaus","68","1269"
"3514937","Ympyrä","68","1269"
"3514783","Yläjärvi","68","1269"
"3514904","Ylipaino","68","1269"
"3445326","1817","68","1269"
"7970716","Ylioppilaskunta","68","1269"
"3514895","Yliopisto","68","1269"
"3480742","Yliopisto","68","1283"
"3514871","Yliannostus","68","1269"
"8879028","Yleisurheilu","68","1283"
"3514820","Yleisurheilu","68","1269"
"3514763","Yksisarvinen","68","1269"
"6534987","Yksikköympyrä","68","1269"
"3514736","Yijing","68","1269"
"3514701","Yhtälö","68","1269"
"3514727","Yhteyttäminen","68","1269"
"3514718","Yhteiskuntatieteet","68","1269"
"3514713","Yhteiskuntaluokka","68","1269"
"3514703","Yhteenlasku","68","1269"
"6518392","Yhdysvallat","68","1270"
"3480670","Yhdysvallat","68","1283"
"3514638","Yhdysvallat","68","1269"
"3514622","Yhdyntä","68","1269"
"3514621","Yhdistys","68","1269"
"6518400","Yhdistys","68","1274"
"3514587","Yhdiste","68","1269"
"3514585","Yhdensuuntaisuus","68","1269"
"3445327","1818","68","1269"
"3514578","Yggdrasil","68","1269"
"3445328","1820","68","1269"
"3514575","Yes","68","1269"
"3514567","Yellowcard","68","1269"
"3445330","1821","68","1269"
"3514549","Ydinsota","68","1269"
"3514548","Ydinreaktori","68","1269"
"3514537","Ydinjätehuolto","68","1269"
"3480661","Ydinfysiikka","68","1283"
"3514536","Ydinfysiikka","68","1269"
"3514530","Ydinase","68","1269"
"3480660","Ydinase","68","1283"
"3514515","Yaoi","68","1269"
"3480659","Yaoi","68","1283"
"6508046","1822","68","1269"
"3445335","1829","68","1269"
"3514493","Yamaha","68","1269"
"3514490","Yakuza","68","1269"
"3445336","1830","68","1269"
"3514485","Yahoo","68","1269"
"3445337","1832","68","1269"
"7953942","1833","68","1269"
"3514423","Y","68","1269"
"3445338","1834","68","1269"
"3514422","Xzibit","68","1269"
"3445341","1837","68","1269"
"3514420","Xubuntu","68","1269"
"3445343","1839","68","1269"
"6534895","Xinjiang","68","1269"
"7953944","1840","68","1269"
"6508050","1841","68","1269"
"3514409","Xfce","68","1269"
"6508051","1843","68","1269"
"3514407","Xerox","68","1269"
"3514389","Xbox","68","1269"
"3445346","1844","68","1269"
"7962621","Xbox","68","1283"
"3514387","Xavi","68","1269"
"3445347","1845","68","1269"
"3514367","XML","68","1269"
"3445348","1846","68","1269"
"3480655","XML","68","1283"
"3445349","1847","68","1269"
"3514357","XHTML","68","1269"
"3445350","1848","68","1269"
"3514351","X86","68","1269"
"3445351","1849","68","1269"
"3445353","1850","68","1269"
"3514348","X-sukupolvi","68","1269"
"3514329","X","68","1269"
"3445354","1851","68","1269"
"3445355","1852","68","1269"
"6507554","Šokki","68","1269"
"3445356","1853","68","1269"
"3514328","Wyoming","68","1269"
"3514317","Wuhan","68","1269"
"3445357","1854","68","1269"
"3445358","1855","68","1269"
"3514313","Wrocław","68","1269"
"3514272","Worms","68","1269"
"3444725","Šintolaisuus","68","1269"
"3445359","1856","68","1269"
"3514241","Woodstock","68","1269"
"3445360","1857","68","1269"
"3514234","Womanizer","68","1269"
"3514229","Wolfsburg","68","1269"
"11689904","Wittenberg","68","1283"
"6534822","Wittenberg","68","1269"
"6520726","Šintolaisuus","68","1283"
"3445361","1858","68","1269"
"3514184","Wisconsin","68","1269"
"6507546","Šillinki","68","1269"
"6508053","1859","68","1269"
"3514177","Winx","68","1269"
"6508055","1860","68","1269"
"3514167","Winnipeg","68","1269"
"3444724","Šiialaisuus","68","1269"
"3445363","1861","68","1269"
"3514160","Wings","68","1269"
"3445364","1862","68","1269"
"3514155","Wine","68","1269"
"7953765","Šekki","68","1269"
"3514154","Windsor-suku","68","1269"
"3514115","Windhoek","68","1269"
"3445365","1863","68","1269"
"3514105","Winamp","68","1269"
"3445366","1864","68","1269"
"3514103","WinRAR","68","1269"
"3445367","1865","68","1269"
"9568825","Wimbledon","68","1269"
"3445368","1866","68","1269"
"3514004","Will.i.am","68","1269"
"3513963","Wikiuutiset","68","1269"
"3513960","Wikisitaatit","68","1269"
"3513959","Wikisanakirja","68","1269"
"13526007","Wikipedia","68","1270"
"3444722","Šaria","68","1269"
"3445369","1867","68","1269"
"7962618","Wikipedia","68","1283"
"3445370","1868","68","1269"
"7960332","Šaria","68","1270"
"3445371","1869","68","1269"
"3445373","1870","68","1269"
"3513784","Wikipedia","68","1269"
"3445375","1871","68","1269"
"8878316","Šaria","68","1283"
"3445376","1872","68","1269"
"3513782","Wikimedia","68","1269"
"3445377","1873","68","1269"
"11210720","Šamanismi","68","1283"
"3513780","Wikikirjasto","68","1269"
"3513779","Wikiaineisto","68","1269"
"7953945","1874","68","1269"
"3444720","Šamanismi","68","1269"
"6508056","1875","68","1269"
"6507539","Šahada","68","1269"
"3480646","Wiki","68","1283"
"3513777","Wiki","68","1269"
"6508057","1876","68","1269"
"3445378","1877","68","1269"
"8878999","Wii","68","1283"
"8878324","1877","68","1283"
"3444717","Šaahi","68","1269"
"3445379","1878","68","1269"
"3513769","Wii","68","1269"
"3513763","Wightsaari","68","1269"
"10110003","Wiesbaden","68","1283"
"3513760","Wiesbaden","68","1269"
"3445380","1879","68","1269"
"9564626","Wien","68","1283"
"3445381","1880","68","1269"
"3513751","Wien","68","1269"
"6508058","1881","68","1269"
"3513746","Wicked","68","1269"
"3513744","Wicca","68","1269"
"15839922","Wicca","68","1283"
"3445383","1882","68","1269"
"3513691","Westlife","68","1269"
"3445384","1883","68","1269"
"3513687","Western","68","1269"
"3445385","1884","68","1269"
"3513633","Wellington","68","1269"
"3513623","Weimar","68","1269"
"7962617","Wehrmacht","68","1283"
"3513622","Wehrmacht","68","1269"
"3445386","1885","68","1269"
"3445387","1886","68","1269"
"3513621","Weezer","68","1269"
"3513618","Weeds","68","1269"
"8873089","Świnoujście","68","1269"
"3445388","1887","68","1269"
"3513610","Webhotelli","68","1269"
"3513581","Wattitunti","68","1269"
"11210449","Watti","68","1272"
"11689194","Watti","68","1271"
"3513580","Watti","68","1269"
"3513578","Waterworld","68","1269"
"3513572","Waterloo","68","1269"
"3513571","Watergate-skandaali","68","1269"
"16782881","Watergate-skandaali","68","1283"
"3445389","1888","68","1269"
"3513514","Warcraft","68","1269"
"9564624","Warcraft","68","1283"
"3513506","Wankelmoottori","68","1269"
"3445390","1889","68","1269"
"3445391","1890","68","1269"
"3513427","Wales","68","1269"
"3513408","Wahhabismi","68","1269"
"7962615","Waffen-SS","68","1283"
"3445393","1891","68","1269"
"3513402","Waffen-SS","68","1269"
"3513395","WYSIWYG","68","1269"
"3445394","1892","68","1269"
"3445395","1893","68","1269"
"3513391","WWW-palvelin","68","1269"
"3513389","WWF","68","1269"
"16058946","WSDL","68","1269"
"3513366","WPA","68","1269"
"3445396","1894","68","1269"
"3513357","WEP","68","1269"
"3445397","1895","68","1269"
"3513349","WALL-E","68","1269"
"3445398","1896","68","1269"
"3513321","W","68","1269"
"6508060","1897","68","1269"
"3510847","Växjö","68","1269"
"3510845","Väsymys","68","1269"
"3510843","Västerås","68","1269"
"3445399","1898","68","1269"
"3510839","Värttinäluu","68","1269"
"3510831","Värisokeus","68","1269"
"3510827","Värikalvo","68","1269"
"3510822","Väri","68","1269"
"3510814","Välityspalvelin","68","1269"
"3510808","Välimuisti","68","1269"
"6533600","Välimerkki","68","1269"
"3510806","Välimeri","68","1269"
"7969858","Välimerentaateli","68","1269"
"3510805","Välimerenilmasto","68","1269"
"12051625","Välimatka","68","1269"
"3510803","Väliliha","68","1269"
"3510802","Välilevypullistuma","68","1269"
"3510793","Väkivalta","68","1269"
"3510790","Väkiluku","68","1269"
"3510760","Väinäjoki","68","1269"
"3510759","Vähittäiskauppa","68","1269"
"8878936","Vähittäiskauppa","68","1283"
"3510758","Vähimmäispalkka","68","1269"
"8884211","Vähennyslasku","68","1269"
"3510753","Väestötiheys","68","1269"
"3510751","Väestötiede","68","1269"
"7962555","Väestötiede","68","1283"
"6533575","Väestönsuoja","68","1269"
"3510748","Väestönlaskenta","68","1269"
"3513316","Vyötiäiset","68","1269"
"3445400","1899","68","1269"
"8878994","Vyötiäiset","68","1283"
"3513315","Vyöruusu","68","1269"
"8884601","Vuze","68","1269"
"16586705","Vuosituhat","68","1269"
"6522321","Vuosisata","68","1279"
"7970391","Vuosisata","68","1269"
"6534511","Vuosirengasajoitus","68","1269"
"15613478","Vuosikymmen","68","1269"
"3513303","Vuosi","68","1269"
"14061934","Vuosi","68","1270"
"3513293","Vuorovesi","68","1269"
"3513290","Vuorokausi","68","1269"
"3513284","Vuoristotauti","68","1269"
"3513281","Vuoristorata","68","1269"
"3513279","Vuoristo-Karabah","68","1269"
"3513278","Vuoristo","68","1269"
"3513276","Vuorisaarna","68","1269"
"3513268","Vuori","68","1269"
"3513261","Vuono","68","1269"
"3513234","Vuohi","68","1269"
"3513232","Vuodenaika","68","1269"
"6534476","Vuode","68","1269"
"3445414","1900","68","1269"
"3513198","Voyeurismi","68","1269"
"3513189","Votka","68","1269"
"3478457","1900-luku","68","1283"
"3445415","1900-luku","68","1269"
"3445419","1901","68","1269"
"3513181","Voodoo","68","1269"
"6521799","Voodoo","68","1283"
"3513172","Vompatit","68","1269"
"9564606","Volvo","68","1283"
"3513148","Volvo","68","1269"
"3513141","Voltti","68","1269"
"3445420","1902","68","1269"
"3513137","Voltaire","68","1269"
"3445421","1903","68","1269"
"3513103","Volkswagen","68","1269"
"3445422","1904","68","1269"
"6521797","Volkswagen","68","1283"
"3513097","Volgograd","68","1269"
"8878978","Volga","68","1283"
"3445423","1905","68","1269"
"3513092","Volga","68","1269"
"3445424","1906","68","1269"
"3513091","Volframi","68","1269"
"3513084","Volapük","68","1269"
"3513078","Vokooderi","68","1269"
"3513075","Vokaali","68","1269"
"3445425","1907","68","1269"
"7970338","Vojvodina","68","1269"
"3513060","Voisarvi","68","1269"
"10570805","Voimistelu","68","1283"
"3513058","Voimistelu","68","1269"
"3513053","Voimanosto","68","1269"
"3513051","Voimalaitos","68","1269"
"3480590","Voimalaitos","68","1283"
"6534405","Voileipä","68","1269"
"3513032","Voi","68","1269"
"9568729","Vohveli","68","1269"
"3513031","Vogue","68","1269"
"3513024","Vodafone","68","1269"
"3445426","1908","68","1269"
"3445427","1909","68","1269"
"3513023","VoIP","68","1269"
"3513020","Vladivostok","68","1269"
"3512970","Viulu","68","1269"
"10570803","Viulu","68","1283"
"3512968","Viuhka","68","1269"
"16782839","Vitsi","68","1280"
"16782889","Vitsi","68","1279"
"3512959","Vitsi","68","1269"
"3512956","Vitruvius","68","1269"
"3445428","1910","68","1269"
"3478458","1910-luku","68","1283"
"3445429","1910-luku","68","1269"
"3445430","1911","68","1269"
"11464711","Vitiligo","68","1269"
"3512950","Vitellius","68","1269"
"15953517","Vitamiini","68","1270"
"3512946","Vitamiini","68","1269"
"3512931","Vismutti","68","1269"
"3512929","Viskositeetti","68","1269"
"3512927","Viski","68","1269"
"3512919","Vishnu","68","1269"
"3512918","Visentti","68","1269"
"3512916","Visby","68","1269"
"3512905","Virustorjunta","68","1269"
"3445431","1912","68","1269"
"3512902","Virukset","68","1269"
"3480583","Virukset","68","1283"
"3512894","Virtuaalitodellisuus","68","1269"
"6534344","Virtuaalikone","68","1269"
"3512882","Virtsaputki","68","1269"
"11691542","Virtsakivitauti","68","1269"
"6534338","Virtsahappo","68","1269"
"3512876","Virtsa","68","1269"
"3445432","1913","68","1269"
"7970307","Virtausmekaniikka","68","1269"
"7962598","Virtausmekaniikka","68","1283"
"7970306","Virtapiiri","68","1269"
"3512870","Virtahepo","68","1269"
"3512839","Viro","68","1269"
"7962593","Viro","68","1283"
"10570054","Viro","68","1270"
"10573400","Viritystila","68","1269"
"3512809","Virginia","68","1269"
"3445433","1914","68","1269"
"11463680","Virginia","68","1279"
"3512799","Vipu","68","1269"
"3512797","Violetti","68","1269"
"3512791","Vinyylilevy","68","1269"
"6534307","Vinoviiva","68","1269"
"3445434","1915","68","1269"
"3512775","Vinland","68","1269"
"3512740","Vilna","68","1269"
"10570802","Vilna","68","1283"
"3512731","Villisika","68","1269"
"3512727","Villikissa","68","1269"
"3512666","Villasarvikuono","68","1269"
"3512659","Villakoira","68","1269"
"3512651","Villa","68","1269"
"3512631","Vilja","68","1269"
"3512565","Vikavirtasuojakytkin","68","1269"
"3512556","Viivamerkit","68","1269"
"3512555","Viivakoodi","68","1269"
"3512554","Viivain","68","1269"
"3512549","Viittomakielet","68","1269"
"9564599","Viittomakielet","68","1283"
"3512541","Viisumi","68","1269"
"6534216","Viisikulmio","68","1269"
"3512530","Viisaus","68","1269"
"3512529","Viisaudenhammas","68","1269"
"3512508","Viinirypäle","68","1269"
"3512500","Viini","68","1269"
"3480575","Viini","68","1283"
"3512499","Viineri","68","1269"
"3512474","Viiltäjä-Jack","68","1269"
"3512466","Viikko","68","1269"
"3512456","Viikingit","68","1269"
"7962588","Viikate","68","1283"
"3445435","1916","68","1269"
"3512452","Viikate","68","1269"
"3480571","Viihde","68","1283"
"3512450","Viihde","68","1269"
"3512434","Viidakkokirja","68","1269"
"3512432","Vihurirokko","68","1269"
"3512411","Vihreä","68","1269"
"3512383","Vihannes","68","1269"
"3512378","Viha","68","1269"
"3445437","1917","68","1269"
"8878969","Vietnam","68","1283"
"3512364","Vietnam","68","1269"
"11210721","1918","68","1283"
"3445438","1918","68","1269"
"3512361","Vieteri","68","1269"
"3512358","Viestintä","68","1269"
"3480569","Viestintä","68","1283"
"3512356","Viestiliput","68","1269"
"3512339","Vientiane","68","1269"
"3512336","Vienanmeri","68","1269"
"6534148","Viemäri","68","1269"
"3512322","Videonauhuri","68","1269"
"3445439","1919","68","1269"
"3512318","Video","68","1269"
"12050499","Video","68","1279"
"7970189","Victoriajärvi","68","1269"
"3512300","Victoria","68","1269"
"3445440","1920","68","1269"
"3445441","1920-luku","68","1269"
"3445444","1921","68","1269"
"3512276","Vibrato","68","1269"
"3512274","Vibrafoni","68","1269"
"3512256","Vetysidos","68","1269"
"3512254","Vetyperoksidi","68","1269"
"3512252","Vety","68","1269"
"3512247","Veturi","68","1269"
"3512243","Vetoketju","68","1269"
"3512242","Veto-oikeus","68","1269"
"3512234","Vesuvius","68","1269"
"3512227","Vessapaperi","68","1269"
"3512224","Vespasianus","68","1269"
"3512205","Vesirokko","68","1269"
"16839662","Vesirinkeli","68","1269"
"16716566","Vesiputousmalli","68","1269"
"3512203","Vesiputous","68","1269"
"3512201","Vesipuhveli","68","1269"
"3512198","Vesipallo","68","1269"
"3512195","Vesinokkaeläin","68","1269"
"3512192","Vesimittarit","68","1269"
"3512185","Vesimeloni","68","1269"
"3512174","Vesikkeli","68","1269"
"3512171","Vesikauhu","68","1269"
"3512160","Vesihöyry","68","1269"
"3480566","Vesi","68","1283"
"3512159","Vesi","68","1269"
"3445445","1922","68","1269"
"3512125","Vertaisverkko","68","1269"
"3512118","Versailles","68","1269"
"3445446","1923","68","1269"
"3512107","Verona","68","1269"
"3512104","Vero","68","1269"
"3512101","Vernissa","68","1269"
"3512097","Vermutti","68","1269"
"3445447","1924","68","1269"
"3445448","1925","68","1269"
"3512096","Vermont","68","1269"
"3512086","Verkkourkinta","68","1269"
"3512085","Verkkotunnus","68","1269"
"15185461","Verkkosovitin","68","1269"
"3512081","Verkkosivusto","68","1269"
"3512080","Verkkosivu","68","1269"
"3512070","Verkkokalvorappeuma","68","1269"
"3512068","Verkkokalvo","68","1269"
"3512062","Verivirtsaisuus","68","1269"
"3512056","Verisuoni","68","1269"
"3512052","Veriryhmä","68","1269"
"3512051","Veriplasma","68","1269"
"3512044","Verihiutale","68","1269"
"3512041","Veri","68","1269"
"3480561","Veri","68","1283"
"3445449","1926","68","1269"
"3512041","Veri","68","1269"
"3480561","Veri","68","1283"
"3512039","Vergilius","68","1269"
"3512028","Verenpaine","68","1269"
"3445450","1927","68","1269"
"3512027","Verenmyrkytys","68","1269"
"3512026","Verenluovutus","68","1269"
"3512018","Verdun","68","1269"
"3512016","Vercingetorix","68","1269"
"3512015","Verbi","68","1269"
"3511964","Venäläiset","68","1269"
"10909483","Venäläiset","68","1283"
"3511957","Venäjänvinttikoira","68","1269"
"3511917","Venäjä","68","1269"
"8878952","Venäjä","68","1283"
"12714709","Venäjä","68","1270"
"6521781","Venus","68","1283"
"3445451","1928","68","1269"
"3511997","Venus","68","1269"
"3445452","1929","68","1269"
"6534039","Venn-diagrammi","68","1269"
"3445453","1930","68","1269"
"3445454","1930-luku","68","1269"
"7961805","1931","68","1283"
"3511974","Venezuela","68","1269"
"3511970","Venetsia","68","1269"
"3445456","1931","68","1269"
"3511969","Veneto","68","1269"
"3445457","1932","68","1269"
"3478459","1932","68","1283"
"3511967","Vene","68","1269"
"6534017","Veltins-Arena","68","1269"
"3511908","Velociraptor","68","1269"
"3445458","1933","68","1269"
"3511869","Vektorigrafiikka","68","1269"
"3511868","Vektori","68","1269"
"3511861","Veitsi","68","1269"
"6533978","Vehnät","68","1269"
"3511807","Vehnäolut","68","1269"
"3511796","Veganismi","68","1269"
"3511794","Vega","68","1269"
"3445459","1934","68","1269"
"3511785","Vedenpaisumus","68","1269"
"3511781","Veda-kirjat","68","1269"
"3511772","Vauvaikä","68","1269"
"3511766","Vaudeville","68","1269"
